geometry;name;indexOfID;id
MULTIPOLYGON(((7192062.49810428 670225.790935527,7192164.6459448 670346.053704644,7192105.5294879 670419.730092412,7192056.47646884 670480.792116506,7192020.22436722 670467.993894308,7192023.55868481 670454.902386459,7192018.1750308 670453.123242178,7192014.0852685 670452.397108621,7192009.18716397 670463.878646095,7191958.3181615 670449.697617731,7192062.49810428 670225.790935527)));Condomínio Village Wolf;2410;13469
MULTIPOLYGON(((7190441.18458808 668785.724770307,7190437.15548956 668817.211315448,7190434.50250059 668837.917638212,7190252.37464449 668845.128951898,7190254.64243155 668790.707800134,7190441.18458808 668785.724770307)));Condomínio Don Giovanni;2411;13442
MULTIPOLYGON(((7190453.15123292 668808.48641942,7190554.04931068 668819.253103653,7190542.92537509 668926.938303052,7190442.7357774 668910.926868631,7190453.15123292 668808.48641942)));Patrick Place Condomínio;2412;13443
MULTIPOLYGON(((7190575.7829856 669099.650299378,7190631.81653421 669104.943989949,7190626.68599447 669149.9519164,7190569.8676732 669142.756313071,7190575.7829856 669099.650299378)));Bella Itália Condomínio;2413;13444
MULTIPOLYGON(((7190638.55202077 669038.89422154,7190677.70995822 669041.8219307,7190674.69155911 669154.068042587,7190626.68599447 669149.9519164,7190638.55202077 669038.89422154)));Lake Louise Condomínio;2414;13445
MULTIPOLYGON(((7189691.30052924 669745.987423795,7189806.6553371 669819.019213607,7189783.72691798 669849.40993831,7189663.89678451 669779.87345633,7189678.17826111 669762.213287613,7189691.30052924 669745.987423795)));Condomínio Villaggio San Remo;2415;13446
MULTIPOLYGON(((7190216.93870543 669633.101499674,7190245.80878436 669641.868348987,7190242.73460329 669658.101109532,7190271.86933574 669666.086466177,7190272.01259746 669675.798909467,7190282.16535264 669678.030222303,7190281.45255991 669693.246302889,7190333.17927658 669711.48933161,7190334.82800849 669725.678691154,7190348.0888514 669730.052444409,7190342.95807591 669764.38261282,7190330.10899688 669789.679408179,7190310.59148224 669804.396326469,7190261.72478213 669746.551590017,7190232.61152004 669714.938857849,7190200.80682052 669691.171439402,7190216.93870543 669633.101499674)));Praça Walter Moacir Ferri;2416;13447
MULTIPOLYGON(((7189938.40097501 670304.635277289,7190259.80695487 670342.046687547,7190200.85280265 670388.876482854,7190186.82430308 670414.479554272,7190087.04925521 670402.547835913,7190037.44135992 670409.475889206,7189997.32744293 670434.757841969,7189961.30121478 670355.218587575,7189938.40097501 670304.635277289)));Condomínio Arthur Nísio;2417;13448
MULTIPOLYGON(((7192864.94702781 668564.149806892,7193098.39242078 668788.985174675,7193066.43768251 668811.481889678,7193008.73131477 668852.10418534,7192854.72006964 668673.898007117,7192869.30960075 668665.978825593,7192809.10017874 668586.397520501,7192864.94702781 668564.149806892)));Lakewood Condomínio;2418;13494
MULTIPOLYGON(((7191347.65560363 668879.497090096,7191349.25711842 668918.684707033,7191491.17138969 669122.073786223,7191517.81230276 669181.251515315,7191561.238477 669527.850983835,7191584.17310182 669620.757364627,7191669.33204717 669866.454370535,7191661.90557441 669885.190088657,7191550.91088162 670023.805563949,7191547.05456124 670074.699811089,7191542.46241535 670126.822583907,7191522.94517579 670180.014420522,7191512.10960755 670222.104961442,7191506.60528108 670318.214956025,7191500.41372926 670354.849247794,7191475.19543116 670481.917066978,7191465.35003893 670528.840397185,7191460.82120704 670575.831116912,7191465.88561721 670636.821510511,7191482.94716091 670738.85350801,7191465.60196556 670738.58294103,7191448.08088124 670731.225239491,7191414.43767074 670689.214630287,7191399.17751679 670673.925301147,7191388.17943893 670670.223136522,7191378.34398532 670673.550148968,7191343.59672534 670690.579657531,7191309.43712514 670698.841011108,7191278.48311829 670694.57351793,7191253.76358574 670692.257023561,7191228.64197074 670696.305695594,7191208.41964052 670711.486509521,7191199.04265374 670725.818764165,7191183.87444755 670758.252282535,7191166.38909366 670803.899957513,7191152.30973141 670797.703078123,7191120.11697943 670761.880517063,7191080.07218792 670736.323823984,7191068.28432192 670717.174243791,7191041.63674638 670651.191836246,7191019.01258031 670605.981406331,7190999.41648803 670593.646538184,7190945.69119263 670562.734347278,7190919.23862919 670548.57165406,7190889.25353509 670542.153232472,7190871.15521641 670547.106248353,7190819.44087783 670560.267061081,7190797.93327646 670564.995621995,7190722.96749241 670581.494041642,7190665.04417197 670596.799696641,7190657.46329115 670598.806687811,7190636.56482879 670621.002431175,7190601.82173846 670650.79108881,7190593.17775529 670652.764414376,7190555.30186753 670661.420836438,7190480.59065932 670660.472222573,7190446.47244006 670641.04002318,7190409.08497705 670608.605278914,7190355.54605057 670563.014707119,7190326.51264066 670549.695263711,7190291.26753647 670551.83417407,7190225.60340077 670552.067541125,7190196.85057376 670546.319037274,7190165.62913602 670570.103757948,7190117.18400828 670597.131320971,7190077.13674402 670638.946851989,7190024.29510655 670673.686550952,7189981.15414491 670689.540797745,7189977.80434306 670688.995114819,7189964.0072746 670686.736892927,7189925.52569166 670673.297489176,7189900.64264637 670662.918829828,7189899.89327501 670662.607434015,7189864.76873652 670655.248336944,7189798.01904794 670635.402531348,7189780.97092564 670624.82163738,7189751.68552274 670631.352641246,7189728.5241698 670629.337832964,7189716.72538748 670611.04535682,7189706.6543944 670592.784912767,7189684.53241553 670576.092190239,7189660.60581536 670566.289503821,7189618.54800775 670564.024866341,7189591.84333789 670570.598717392,7189571.62229764 670606.616838049,7189572.01481736 670643.751963034,7189565.55055497 670679.079328986,7189537.06303996 670689.947019149,7189496.44778376 670709.294040871,7189462.89754759 670714.049831686,7189388.80862172 670731.250625873,7189301.22626296 670729.272254523,7189241.14660103 670725.057418475,7189217.96446154 670721.190759595,7189231.60851739 670657.892310531,7189245.66167083 670626.9084308,7189258.22232444 670607.889538077,7189262.11625863 670585.651360042,7189244.24669247 670556.002812864,7189224.75517297 670545.904550646,7189133.2605524 670500.419730805,7189112.65996526 670479.068274356,7189110.58644242 670473.105371178,7189113.66031129 670463.967820795,7189128.1860895 670461.183849646,7189157.26927128 670453.996297138,7189173.71916084 670447.99673307,7189198.89376872 670431.039562846,7189218.16787329 670413.745862469,7189236.41017026 670387.835926206,7189254.69503819 670348.080991574,7189269.21602452 670303.730161269,7189269.30835887 670296.446355168,7189265.9071281 670263.248558987,7189286.78398986 670209.499627827,7189309.62640683 670186.847342658,7189358.82535737 670135.227748159,7189381.48012716 670108.135411893,7189454.12867646 670009.469214449,7189488.98700797 669964.338302322,7189523.52250531 669913.185829544,7189528.6150356 669899.444767497,7189537.11830731 669893.696038121,7189571.15664043 669876.587823164,7189632.26462517 669804.710158726,7189763.59991194 669649.294973117,7189773.93423716 669638.900118011,7189900.29013655 669559.25026963,7189925.5720544 669512.607284744,7189971.39781084 669364.520580962,7189981.59178917 669326.562130858,7189990.42085608 669307.24249801,7189992.5920047 669305.4988344,7190011.57305585 669290.231482918,7190412.4995629 669127.935691884,7190560.79143949 669157.092592638,7190656.2603161 669168.799914804,7190711.60853424 669165.169339675,7190810.39151566 669122.154512532,7190858.05365088 669089.283822104,7190910.82338472 669034.337921845,7190957.49901251 668994.44013799,7190974.76452704 668985.177534379,7190989.93324046 668977.035769804,7191014.46330897 668967.109673539,7191085.60488948 668915.31185791,7191132.99148478 668906.970906765,7191158.38609722 668901.412894933,7191221.00203929 668886.269011446,7191347.65560363 668879.497090096)));São João;2419;13451
MULTIPOLYGON(((7190941.66797337 668747.529610436,7191007.31286892 668756.716239809,7191053.16621685 668761.07565362,7191042.13113612 668912.893849923,7191047.27261841 668931.314032527,7191032.08241866 668943.813050241,7191024.28763247 668923.195921566,7191031.13234426 668827.197031841,7190912.03477838 668862.140441057,7190903.79268713 668749.207710323,7190941.66797337 668747.529610436)));Condomínio Fontana Maggiore;2420;13454
MULTIPOLYGON(((7191312.05255215 668887.251705867,7191330.13364815 668901.245797707,7191373.65096699 668962.798079243,7191405.2372279 669012.85906373,7191220.41571707 669058.971441781,7191010.88494568 669114.251226177,7190974.68818754 668990.369246715,7191089.05247979 668916.894874556,7191235.46689289 668893.585737171,7191312.05255215 668887.251705867)));Village Saint Moritz;2421;13455
MULTIPOLYGON(((7190929.22875388 669027.816886418,7190989.83570404 669339.59653563,7190967.7632267 669332.928284607,7190911.41170456 669316.821639874,7190899.77412427 669311.975510876,7190849.99737959 669235.612620526,7190854.39335647 669163.605096743,7190866.35416494 669088.17057699,7190929.22875388 669027.816886418)));Villa Del Bosco Condomínio;2422;13456
MULTIPOLYGON(((7190974.68818754 668990.369246715,7191010.88494568 669114.251226177,7191084.58114537 669366.512072458,7191111.13063831 669496.131638531,7190933.30334908 669526.826875988,7190785.3565863 669530.083308403,7190777.14096817 669436.593198769,7190853.72220018 669408.67692963,7190856.11238642 669304.250500856,7190899.77412427 669311.975510876,7190911.41170456 669316.821639874,7190989.83570404 669339.59653563,7190929.22875388 669027.816886418,7190974.68818754 668990.369246715)));Paysage Curityba Condomínio Parque;2423;13457
MULTIPOLYGON(((7191721.87782751 668346.686726119,7191792.11122394 668360.135752684,7191718.55941617 668381.677396525,7191721.87782751 668346.686726119)));Jardinete Carlos Alberto Carneiro;2424;13459
MULTIPOLYGON(((7192155.65471934 668500.603412424,7192162.18342173 668552.475460933,7192111.01809013 668577.729294825,7192096.74757752 668519.530719546,7192155.65471934 668500.603412424)));Praça Padre Maximiliano Sanavio;2425;13461
MULTIPOLYGON(((7192592.27800214 667787.177605224,7192620.45295112 667816.222844805,7192658.63556354 667855.588415873,7192440.27041524 668025.396804673,7192364.69932561 667915.959713745,7192592.27800214 667787.177605224)));Santa Corona Condomínio;2426;13475
MULTIPOLYGON(((7192658.63556354 667855.588415873,7192700.65753747 667898.876975464,7192727.90270621 667926.954943981,7192524.03315947 668106.898065759,7192402.43248912 668083.518677762,7192393.85225865 668061.813423747,7192440.27041524 668025.396804673,7192658.63556354 667855.588415873)));Castel Vizcaya Condominium;2427;13477
MULTIPOLYGON(((7192727.90270621 667926.954943981,7192739.21160714 667937.754489347,7192756.55262002 667954.315848967,7192643.37936688 668060.683714814,7192560.68470511 668138.404924066,7192524.03315947 668106.898065759,7192727.90270621 667926.954943981)));Modena;2428;13478
MULTIPOLYGON(((7192756.55262002 667954.315848967,7192825.43276122 668026.473678605,7192714.08453055 668132.139735158,7192643.37936688 668060.683714814,7192756.55262002 667954.315848967)));Condomínio Residencial Monte Verdi I;2429;13479
MULTIPOLYGON(((7192836.75049803 668035.673216282,7192914.08491349 668115.64710096,7192801.71722396 668223.937419306,7192724.59693927 668146.381650042,7192836.75049803 668035.673216282)));Condomínio Residencial Monte Verdi II;2430;13480
MULTIPOLYGON(((7192874.02119563 666132.687154876,7192897.5136926 666143.776546222,7192916.27958157 666162.637858471,7192940.03000657 666178.853408767,7192959.88133285 666197.728236809,7192982.46382568 666221.498088013,7192997.1876921 666246.509517389,7192987.24895771 666269.062384743,7192983.79889679 666287.377681473,7193005.07372815 666277.112976495,7193017.91323923 666281.589401322,7193020.15963852 666299.713465613,7193014.46742857 666325.549598133,7193009.79594748 666355.736209896,7193009.42214483 666385.965888795,7193014.13580715 666413.289414579,7193032.38035985 666440.236854156,7193045.73460729 666463.993738461,7193069.48159584 666479.565801365,7193116.92255864 666463.958582922,7193144.57486806 666460.254645718,7193187.6248086 666452.141549776,7193199.94137548 666437.991792529,7193205.29825675 666412.412866625,7193216.66058527 666388.528623633,7193240.3933192 666380.17638451,7193257.58604348 666379.312030373,7193258.08636843 666425.747454492,7193243.327097 666463.630207624,7193245.35564303 666473.377960492,7193247.21060908 666497.153991671,7193255.52529419 666519.933032581,7193270.6932909 666534.976510647,7193304.60735911 666545.380631085,7193331.06408505 666539.820097207,7193345.62635954 666511.607125748,7193344.16959658 666498.625458303,7193350.26702831 666483.039852613,7193361.66961529 666472.924741316,7193375.6925403 666467.703403076,7193383.09983918 666476.974285917,7193376.99581788 666493.093294453,7193376.28610052 666506.581628057,7193381.5177887 666517.9895811,7193394.39958075 666518.148986257,7193408.67418637 666510.495065609,7193422.56362671 666499.051923252,7193434.39105835 666497.577796279,7193452.03962423 666503.74458234,7193471.13690566 666496.683724362,7193482.81068678 666507.62794762,7193499.35819561 666515.935062124,7193523.85360567 666514.889440756,7193553.653067 666467.469094994,7193581.33159855 666469.70371443,7193591.94879734 666480.091407199,7193598.82667486 666488.278918505,7193615.67472663 666472.292537696,7193621.87911795 666465.072055898,7193634.8075836 666461.457539612,7193663.45806847 666472.88360856,7193664.36553353 666486.392235314,7193656.02817414 666508.422407847,7193656.35711822 666525.708379281,7193645.39264421 666543.388051342,7193648.49555369 666553.149402962,7193619.36845712 666581.132388606,7193608.34381756 666586.662599949,7193610.24533938 666606.665446815,7193630.95012316 666626.357592922,7193645.3577424 666633.017947535,7193661.19307617 666655.89087492,7193666.51146687 666677.284870309,7193692.62630651 666675.182582652,7193692.8402927 666657.903269002,7193709.15028058 666642.443757503,7193726.8814222 666641.042802752,7193735.68744396 666667.069831316,7193743.27508297 666661.76882268,7193757.39839232 666648.446207079,7193761.25793157 666640.934987622,7193817.30457864 666667.547084814,7193831.60971894 666683.375792621,7193844.90712106 666693.807104332,7193867.7294633 666715.146458004,7193894.01572006 666717.092579383,7193921.93919267 666717.438457272,7193942.05738371 666714.71835955,7193965.16076004 666696.373440567,7193997.40738053 666650.874413964,7194018.130834 666625.212461034,7194033.78058903 666593.277243672,7194049.63678614 666569.718981895,7194070.93618311 666541.366387069,7194098.12985251 666539.810531214,7194114.41514034 666525.437153394,7194130.68318749 666486.483512813,7194153.1609512 666475.699494782,7194169.77756874 666477.525553698,7194168.44455564 666542.30104411,7194174.66610458 666559.660588931,7194159.46997672 666633.716079176,7194144.50685357 666696.97398586,7194124.16534268 666752.60592528,7194112.91321599 666776.492948539,7194116.13387504 666794.620614007,7194139.85236447 666812.468837648,7194184.41606375 666769.819605996,7194194.63071957 666768.869138528,7194214.06365408 666761.550624095,7194228.49802655 666766.047591002,7194230.49042441 666796.58116057,7194236.91588335 666823.38500934,7194229.41251365 666839.759374752,7194229.72772502 666858.122974091,7194226.26347822 666877.526809896,7194234.45990183 666891.931675717,7194248.48702201 666904.25480799,7194258.86567525 666915.989180972,7194268.80579016 666937.179849952,7194263.49356348 666949.26321389,7194287.65870661 666975.743720969,7194297.46892043 666964.531451563,7194314.27298402 666951.24178132,7194326.58966438 666954.092139543,7194337.35381982 666952.605058698,7194349.69059529 666953.835090181,7194377.39542046 666970.918005677,7194386.33483472 666986.147632059,7194399.17901577 667119.678269981,7194413.59075714 667126.883088376,7194454.39605044 667127.389662715,7194481.5958786 667142.302645543,7194498.73939995 667146.300242805,7194525.62209662 667143.926287801,7194539.0355622 667144.092818439,7194552.83515611 667157.772553629,7194550.24393832 667193.373595711,7194558.44587134 667224.256939058,7194575.43522888 667240.664000045,7194600.61353685 667245.295047671,7194630.85349483 667232.172266637,7194660.95497927 667229.304921301,7194684.49763375 667210.431709014,7194701.37337026 667192.280920392,7194717.21491153 667170.875992094,7194739.03382821 667143.606269919,7194758.73060488 667114.155990257,7194773.895882 667086.531743305,7194791.94624369 667060.302151458,7194810.46803295 667038.930183637,7194845.89898407 667040.446808483,7194898.00668575 667038.939094198,7194925.56832131 667024.695155838,7194958.60232789 667002.425825978,7194974.96617374 666982.647398921,7194995.98745351 666975.891940106,7195012.60836341 666978.262280642,7195077.35807071 666978.380691788,7195197.52126126 667045.402662705,7195273.9530143 667016.473638771,7195337.05647436 667022.490795971,7195372.58524733 667006.291526156,7195387.46177047 667046.590992277,7195402.44814987 667078.919242165,7195416.62286974 667079.336689227,7195427.89893099 667061.588356896,7195442.90348095 667033.507640115,7195464.64250686 667005.500306545,7195467.96671549 666989.354507752,7195481.81592656 666976.711487498,7195518.54333318 666961.221350559,7195541.90992554 666957.403840707,7195569.7180948 666962.580537188,7195582.74050496 666978.204325648,7195601.2310924 666979.883161325,7195616.34437632 666962.675334491,7195640.51825516 666943.777838696,7195655.94054945 666929.342091029,7195671.3633281 666961.344016014,7195621.2155082 666995.995988618,7195422.53692272 667105.361563109,7195284.27963921 667092.23072819,7195234.0566061 667112.374533141,7195222.76486952 667167.971956359,7195177.35074577 667199.620520724,7195130.87347826 667197.332178411,7195077.76908162 667290.681791707,7195096.27623259 667357.89284893,7195047.36661221 667390.866038284,7195023.01613891 667456.869713321,7195082.9965605 667542.957686972,7195081.07037869 667554.419368253,7195054.79799627 667562.044823552,7195013.9707995 667522.338812718,7194978.38295621 667508.497928409,7194938.04748955 667517.418105678,7194852.66147934 667579.430174109,7194780.7997842 667557.920456941,7194727.42105647 667589.437288291,7194690.63820534 667660.911159634,7194628.74052312 667713.741640785,7194485.0268785 667766.890848238,7194388.51110033 667861.363485781,7194280.39786213 668000.945577249,7194170.93388163 668158.958950244,7194128.81269945 668183.959177592,7194020.12902194 668188.972698347,7193914.44752172 668193.09756063,7193378.70639973 668352.767773229,7193260.72642495 668467.653080712,7193242.75507534 668485.555111709,7193243.31285101 668481.707207475,7193242.21847515 668477.979526482,7193239.6738319 668475.059016332,7193236.13745345 668473.484862208,7193232.27039736 668473.547159348,7193221.9432448 668465.768483552,7193221.32776411 668464.492592121,7193202.75743825 668425.82204824,7193184.53516724 668385.887792044,7193177.55623602 668370.813779197,7193170.07016993 668354.656491263,7193155.55098047 668323.323935156,7193152.69239633 668317.158647738,7193148.86512624 668311.383842002,7193142.03690413 668301.082558569,7193138.1659513 668295.256891443,7193130.00804408 668284.093544078,7193115.51667981 668269.126999555,7193065.05621819 668233.651478383,7193002.15581612 668191.901311634,7192962.42680151 668153.128405351,7192883.52942887 668073.245209161,7192835.96325014 668025.085435492,7192743.61978054 667933.391168636,7192732.25044691 667922.107770443,7192712.43373702 667902.415702073,7192706.19199992 667895.695200159,7192627.10451459 667810.51874468,7192552.65101981 667732.144236029,7192471.55897745 667645.958433147,7192456.11352266 667631.051867506,7192445.15349255 667624.242630996,7192421.10508398 667612.50988952,7192396.53908825 667603.196233699,7192429.19127438 667512.973893957,7192449.62004261 667486.225699527,7192409.43653622 667390.366157488,7192422.62290958 667319.748020559,7192466.99421815 667258.001741458,7192456.2292678 667089.290605292,7192549.57227553 667014.433810675,7192560.17499404 667011.676971151,7192620.16814534 666996.077166524,7192659.82669562 666956.885329394,7192720.85090515 666896.571300769,7192709.42541514 666754.852463635,7192654.3654249 666691.549039544,7192602.96089587 666680.112981835,7192562.16664908 666679.60751936,7192610.58426051 666585.179389747,7192705.98550197 666512.940488997,7192691.19201493 666361.961774929,7192710.15832987 666357.425766127,7192739.37209809 666339.429412655,7192759.59697304 666328.075122098,7192770.75478713 666294.738548532,7192786.40349589 666270.907998741,7192805.93194427 666254.945471588,7192825.29582404 666226.299550034,7192838.64889211 666214.316630196,7192838.87115458 666170.317196167,7192848.94307731 666136.966912187,7192874.02119563 666132.687154876)));Lamenha Pequena;2431;13482
MULTIPOLYGON(((7192496.04675166 668167.407767653,7192515.54837456 668180.37299411,7192519.81678756 668197.827748946,7192521.53903906 668236.396039574,7192534.3576224 668263.760533279,7192562.21793916 668234.630220486,7192587.32682407 668259.853819317,7192546.09580479 668298.669968406,7192501.62846566 668309.26500642,7192496.04675166 668167.407767653)));Praça Itália Maria Malucelli Trombini;2432;13483
MULTIPOLYGON(((7192552.76013128 668307.901936222,7192627.82432106 668385.029478945,7192584.46514139 668422.137986681,7192505.58529043 668331.244888867,7192503.82933844 668323.724922089,7192552.76013128 668307.901936222)));Praça Sinibaldo Trombini;2433;13485
MULTIPOLYGON(((7192583.28030073 668341.556963581,7192623.02019977 668382.070765744,7192585.8787023 668417.183827641,7192548.82521877 668373.583659839,7192583.28030073 668341.556963581)));Praça Sinibaldo Trombini;2434;13486
MULTIPOLYGON(((7192326.16876915 669034.870065491,7192389.4675703 669146.071790652,7192309.98769394 669189.617042466,7192273.97879356 669042.849357242,7192326.16876915 669034.870065491)));Country Vila;2435;13488
MULTIPOLYGON(((7193133.25746235 668299.754891917,7193210.78643729 668462.317428981,7193216.13035871 668477.904504505,7193215.84128775 668500.989908983,7193212.03548006 668520.045545906,7193179.80573439 668597.252645509,7193034.26786446 668524.180072603,7192912.34687799 668556.480530232,7192870.79380616 668515.711170687,7192910.75313761 668449.331520334,7192944.49874049 668399.65167123,7193133.25746235 668299.754891917)));Escola Internacional de Curitiba;2436;13493
MULTIPOLYGON(((7192348.60681119 669312.837687838,7192484.9587744 669517.68522119,7192452.01281719 669544.001228047,7192430.35678252 669514.843333433,7192407.25327568 669526.699937515,7192316.23891885 669335.507791039,7192341.77778756 669317.622877918,7192348.60681119 669312.837687838)));Condomínio Villagio Verde;2437;13518
MULTIPOLYGON(((7195273.67511895 662447.680059343,7195276.43054806 662464.453292385,7195253.55982251 662468.636672946,7195249.87275888 662451.03687234,7195273.67511895 662447.680059343)));Bar do Canelinha;2438;13522
MULTIPOLYGON(((7195796.7201328 666789.839658323,7195800.62515058 666793.864394454,7195803.02178232 666791.769978245,7195813.95463278 666804.388188349,7195804.08470576 666813.285811377,7195789.24225271 666796.119336325,7195796.7201328 666789.839658323)));Igreja do Juruqui;2439;13523
MULTIPOLYGON(((7189704.02634502 673828.359417171,7189722.57688295 673828.820782957,7189722.11936082 673847.058503256,7189703.57989871 673846.597255536,7189704.02634502 673828.359417171)));Jardinete Wilson J S Santos Filho;2440;13608
MULTIPOLYGON(((7189794.58865943 670262.180187984,7189876.44931144 670297.782387709,7189907.79975687 670295.251484719,7189971.06547857 670416.915742068,7189986.00041603 670445.632802212,7189932.98707785 670548.947613434,7189901.42278019 670568.320035571,7189870.86843022 670565.728489159,7189786.20670109 670522.179921142,7189702.38705478 670489.962818039,7189734.70150204 670347.666779285,7189794.58865943 670262.180187984)));Condomínio João Turin;2441;13530
MULTIPOLYGON(((7190470.06907136 670354.603552448,7190529.87968348 670381.787236873,7190583.07952217 670412.22828751,7190829.21541677 670389.647073509,7190924.50153266 670411.363974571,7191052.53865713 670475.611933657,7191075.49403186 670528.80676261,7191103.70070101 670590.702909643,7191129.56057073 670583.473327789,7191132.81550965 670622.923428501,7191131.29536075 670785.400111328,7191046.56343232 670735.203887749,7190998.41219846 670721.630655364,7190965.08608659 670724.447861193,7190927.64655524 670706.59292397,7190846.87911963 670709.723450653,7190850.41162682 670622.579641879,7190835.14358356 670599.179852963,7190783.25095938 670584.483020833,7190661.63947923 670606.688846671,7190623.09345696 670640.213068916,7190603.0346067 670655.606605778,7190593.17775529 670652.764414376,7190573.94448871 670663.338080649,7190543.84854446 670665.652861863,7190507.86247633 670666.816087977,7190472.48763364 670662.593269256,7190425.61629762 670632.845583209,7190389.99335546 670605.404418042,7190369.87552075 670583.553929449,7190339.94393761 670572.91989735,7190250.79212208 670575.028660378,7190220.93465491 670563.791889775,7190182.98079165 670588.195560377,7190130.06311425 670612.358802107,7190102.3023555 670642.778301839,7190044.37288119 670680.361568018,7190022.25833056 670689.25788167,7189985.59912544 670700.676271068,7189885.42927092 670683.203016766,7189790.27797059 670651.766532392,7189734.94963164 670653.760595839,7189706.3024059 670627.485897029,7189680.8741012 670600.718870052,7189637.54523075 670587.751701998,7189593.33936873 670602.847520429,7189574.98378031 670653.348924671,7189572.51953338 670678.151558563,7189525.40259914 670710.476986841,7189461.29514698 670728.559420277,7189438.77647791 670738.738028686,7189402.34084227 670755.219813922,7189391.64418607 670760.054608354,7189356.15531511 670763.930285577,7189294.51234822 670757.200008015,7189209.91601387 670739.934799149,7189164.83705262 670738.285213012,7189119.6354849 670754.997286179,7189088.9357051 670755.130275163,7189043.28388374 670756.713295478,7189020.24842867 670752.637173516,7188995.64792157 670745.311283927,7188979.78692697 670726.756705985,7188911.63525912 670658.576524864,7188894.68162315 670648.409941823,7188847.37847648 670627.37340186,7188835.83130656 670606.720731457,7188876.69630232 670517.095716507,7188905.46281476 670492.094944953,7188963.3399201 670457.743701931,7188973.79481662 670437.903481938,7189050.44142736 670446.975879405,7189064.084812 670454.363434432,7189110.68144607 670479.586514171,7189139.29885721 670509.099412769,7189202.27147149 670538.505219227,7189226.26763005 670550.683127432,7189246.64809561 670557.079761279,7189287.07798578 670551.445077444,7189433.05366474 670489.745009787,7189486.28307445 670475.055355606,7189506.35033434 670471.214619191,7189563.04925703 670474.701165346,7189596.03149416 670478.903100403,7189759.01393255 670525.316454888,7189868.84826818 670582.618056442,7189899.82706654 670585.80872376,7189932.00174278 670569.84526124,7189958.23634347 670528.730196247,7189981.88235637 670475.084303968,7189995.87804942 670452.952900576,7190006.10819926 670443.835057264,7190038.96637678 670422.878625633,7190095.94700507 670412.884411142,7190165.22870499 670416.540280934,7190269.59755758 670477.67748594,7190292.93449298 670483.316906776,7190302.41071432 670485.600637547,7190338.02819424 670479.431037836,7190346.60977921 670472.767532883,7190369.23302502 670455.192738798,7190399.45662904 670419.218516194,7190419.2251842 670382.135486965,7190437.55066107 670361.879526289,7190470.06907136 670354.603552448)));Parque Tingui;2442;13531
MULTIPOLYGON(((7190076.9146243 670800.320388896,7190107.9948776 670834.74773519,7190122.54249919 670849.423089052,7190097.61092391 670862.912257964,7189974.04667699 671017.655004354,7189968.18821219 671026.20417188,7189916.82812142 670997.546145733,7189917.16350488 670980.765914507,7189943.54031037 670945.992883966,7189924.58939547 670916.05691999,7189958.63085179 670885.748423002,7189998.63684401 670864.672664839,7190045.08113201 670842.581786907,7190076.9146243 670800.320388896)));Condomínio Reserva do Bosque;2443;13534
MULTIPOLYGON(((7190839.49760258 671592.296117273,7190842.43004964 671674.118645836,7190926.62814861 671670.45402103,7190938.91982873 671790.547291431,7190892.18279356 671816.346411485,7190830.45048257 671850.427024665,7190827.21493707 671848.745330232,7190833.03222631 671835.656787401,7190823.14003444 671806.125146278,7190824.02992905 671777.234501093,7190778.16455745 671753.895190904,7190774.89646003 671748.690942068,7190783.88844501 671728.165911524,7190784.59899291 671712.43592027,7190805.24810153 671683.022849003,7190798.29347015 671654.193099127,7190809.73079646 671622.609383825,7190810.0857971 671593.933353817,7190839.49760258 671592.296117273)));Vila Nori;2444;13553
MULTIPOLYGON(((7190814.88865263 671864.900482361,7190838.53447461 671876.675062807,7190860.20854557 671919.621044024,7190820.92878659 672006.760716932,7190814.61408983 672003.29861973,7190730.10217985 671969.994495536,7190730.9945937 671951.32839456,7190788.37585814 671873.73929227,7190814.88865263 671864.900482361)));Condomínio Vista do Sol;2445;13554
MULTIPOLYGON(((7189807.74100013 673887.622309758,7189807.82207766 673914.742465538,7189790.97230401 673918.972110568,7189794.90277196 673888.341693072,7189807.74100013 673887.622309758)));Jardinete Manoel Scliar;2446;13609
MULTIPOLYGON(((7189891.92408451 671618.004179743,7189934.27255739 671650.423669699,7189875.45726555 671741.474035574,7189810.30082439 671688.939564538,7189824.03161195 671666.896735711,7189854.06944023 671685.634745799,7189891.92408451 671618.004179743)));Praça Irene Pereira da Silva Rosa Pereira;2447;13538
MULTIPOLYGON(((7190028.05991505 671463.156094943,7190057.26784087 671489.651753081,7190026.47709624 671544.644277908,7190078.83462631 671567.118733575,7190059.549727 671603.360212872,7190021.78270577 671578.264419483,7189985.50943871 671641.800301893,7189899.70608115 671595.060043306,7189949.18361697 671502.088547133,7189997.26112132 671520.523250925,7190028.05991505 671463.156094943)));By Tennis;2448;13544
MULTIPOLYGON(((7189765.1149804 672188.261826554,7189776.21519909 672237.559967345,7189729.88092463 672242.21871024,7189765.1149804 672188.261826554)));Jardinete Jamil Snege;2449;13547
MULTIPOLYGON(((7190038.21364381 672016.618134097,7190071.61910493 672133.100375308,7190024.80961906 672141.13467539,7189987.6036903 672027.300974584,7190038.21364381 672016.618134097)));Colégio Estadual Bento Munhoz da Rocha Neto;2450;13549
MULTIPOLYGON(((7190231.49433905 672193.422731337,7190221.55807147 672218.412550536,7190211.6945977 672238.583117456,7190206.82714276 672205.182208902,7190231.49433905 672193.422731337)));Jardinete Igydio Bonatto;2451;13550
