geometry;name;indexOfID;id
MULTIPOLYGON(((7181293.28198242 670454.115234375,7181293.34039307 670454.391235352,7181293.37103271 670454.671813965,7181293.37384033 670454.954040527,7181293.34881592 670455.234985352,7181293.29620361 670455.512207031,7181293.21643066 670455.782836914,7181293.1104126 670456.044189453,7181292.97900391 670456.294006348,7181292.8236084 670456.529602051,7181292.64562988 670456.748596191,7181292.44702148 670456.948791504,7181292.22943115 670457.128601074,7181291.99523926 670457.286193848,7181291.74658203 670457.419616699,7181291.48620605 670457.528015137,7181291.21618652 670457.609985352,7181290.93939209 670457.665039062,7181290.65863037 670457.692382812,7181242.76922607 670457.050842285,7181242.61401367 670457.041015625,7181242.46038818 670457.015808105,7181242.3102417 670456.975585938,7181242.16461182 670456.920837402,7181242.02520752 670456.851806641,7181241.89318848 670456.76940918,7181241.77020264 670456.674438477,7181241.65698242 670456.567626953,7181241.55523682 670456.450195312,7181241.46539307 670456.323242188,7181241.38842773 670456.187988281,7181241.32543945 670456.045593262,7181241.27661133 670455.898010254,7181241.24279785 670455.74621582,7181241.2208252 670455.436218262,7181241.3170166 670446.142822266,7181241.46362305 670427.792785645,7181242.68878174 670288.280029297,7181242.69299316 670287.937988281,7181242.73162842 670287.598022461,7181242.80419922 670287.26361084,7181242.91003418 670286.938232422,7181243.04821777 670286.625183105,7181243.21704102 670286.327636719,7181243.41503906 670286.048583984,7181243.63983154 670285.79083252,7181243.8895874 670285.557006836,7181244.16162109 670285.349609375,7181244.45318604 670285.170593262,7181244.76123047 670285.021789551,7181245.08282471 670284.904602051,7181245.41442871 670284.82043457,7181245.75280762 670284.770019531,7181246.09442139 670284.75402832,7181246.43621826 670284.772399902,7181246.77423096 670284.825012207,7181247.10522461 670284.911437988,7181247.42584229 670285.030822754,7181247.73278809 670285.181640625,7181248.02319336 670285.362792969,7181248.29382324 670285.572021484,7181248.54199219 670285.807617188,7181248.76519775 670286.066833496,7181248.96124268 670286.347229004,7181249.12799072 670286.645996094,7181249.26403809 670286.959838867,7181249.36761475 670287.286010742,7181288.19262695 670434.780029297,7181289.56359863 670439.989624023,7181293.28198242 670454.115234375)));null;845;845
MULTIPOLYGON(((7190009.23022461 674815.280212402,7190012.21020508 674816.600219727,7190015.72021484 674908.037414551,7189967.57440186 674887.126403809,7189973.90020752 674818.241210938,7190009.23022461 674815.280212402)));MOUNIF TACLA;846;846
MULTIPOLYGON(((7189222.54638672 675240.280639648,7189177.04260254 675262.948608398,7189184.72540283 675231.496032715,7189222.54638672 675240.280639648)));PEDRO ALEXANDRE BROTTO;847;868
MULTIPOLYGON(((7188932.45043945 674929.72064209,7188935.87902832 674915.030639648,7188961.07043457 674935.690429688,7188932.45043945 674929.72064209)));SENEVAL CARDOSO;848;869
MULTIPOLYGON(((7188798.32598877 674461.748840332,7188842.29040527 674471.810424805,7188800.57800293 674471.398010254,7188798.32598877 674461.748840332)));ARGENTINO RUMIATO;849;870
MULTIPOLYGON(((7172382.10461426 667614.097595215,7172382.77978516 667616.00378418,7172382.97601318 667620.251220703,7172383.28118896 667623.756225586,7172383.86138916 667628.74621582,7172383.98138428 667629.596191406,7172384.85144043 667634.526184082,7172385.95141602 667638.456237793,7172387.5814209 667641.566223145,7172390.21142578 667644.546203613,7172391.56140137 667646.716186523,7172394.37139893 667651.24621582,7172397.40142822 667652.426208496,7172400.43139648 667653.446228027,7172401.5814209 667654.286193848,7172403.0814209 667655.386230469,7172405.03118896 667659.286193848,7172405.96142578 667662.616210938,7172406.40142822 667666.356201172,7172407.70141602 667670.126220703,7172408.93139648 667673.146240234,7172409.06140137 667678.396240234,7172407.89141846 667683.436218262,7172407.3314209 667687.196228027,7172406.32141113 667690.57623291,7172404.93139648 667693.16619873,7172403.50140381 667695.796203613,7172401.87139893 667698.546203613,7172401.5814209 667699.006225586,7172400.43139648 667700.82623291,7172398.38140869 667703.036193848,7172396.5513916 667705.82623291,7172394.84118652 667709.126220703,7172393.66119385 667711.806213379,7172392.8314209 667714.876220703,7172392.97119141 667718.126220703,7172393.86138916 667721.756225586,7172395.28118896 667726.476196289,7172396.24139404 667731.056213379,7172396.42138672 667736.106201172,7172396.14141846 667740.866210938,7172395.98138428 667742.266235352,7172395.35144043 667747.286193848,7172394.31140137 667751.66619873,7172392.96142578 667757.306213379,7172391.43139648 667762.196228027,7172389.77142334 667767.586242676,7172388.04138184 667772.536193848,7172386.21142578 667777.036193848,7172385.10144043 667778.966186523,7172382.88140869 667783.726196289,7172380.54138184 667788.336242676,7172378.10144043 667792.74621582,7172375.68139648 667797.556213379,7172373.39141846 667799.91619873,7172369.67138672 667803.366210938,7172368.18139648 667807.756225586,7172368.18139648 667811.456237793,7172368.35144043 667814.256225586,7172369.17138672 667817.236206055,7172370.65142822 667820.196228027,7172371.78118896 667821.426208496,7172374.8013916 667822.396240234,7172378.43139648 667821.606201172,7172380.44140625 667820.056213379,7172382.40142822 667818.206237793,7172385.71142578 667814.626220703,7172388.14141846 667813.856201172,7172388.47119141 667815.256225586,7172387.81140137 667818.726196289,7172385.64141846 667822.07623291,7172383.19140625 667823.786193848,7172380.34118652 667825.766235352,7172379.5814209 667827.336242676,7172378.54138184 667829.806213379,7172377.36138916 667832.436218262,7172376.66119385 667834.556213379,7172376.53118896 667835.266235352,7172375.86138916 667840.286193848,7172375.25140381 667843.99621582,7172373.01141357 667848.206237793,7172370.94140625 667851.516235352,7172369.35144043 667853.856201172,7172367.19140625 667855.406188965,7172363.46142578 667858.156188965,7172362.8314209 667860.976196289,7172363.17138672 667864.286193848,7172362.68139648 667866.976196289,7172362.41119385 667870.186218262,7172362.42138672 667872.386230469,7172362.61138916 667874.136230469,7172362.87139893 667878.116210938,7172362.3013916 667881.41619873,7172360.38140869 667884.41619873,7172358.27142334 667887.256225586,7172356.29138184 667890.106201172,7172353.68139648 667895.276184082,7172352.21142578 667897.91619873,7172351.94140625 667901.716186523,7172352.27142334 667906.216186523,7172353.70141602 667910.07623291,7172355.67138672 667914.936218262,7172356.46142578 667916.886230469,7172358.44140625 667921.596191406,7172359.43139648 667923.606201172,7172361.50140381 667927.816223145,7172361.63140869 667931.766235352,7172361.10144043 667937.16619873,7172360.53118896 667942.316223145,7172360.01141357 667945.806213379,7172359.29138184 667948.956237793,7172356.91119385 667954.146240234,7172354.14141846 667958.526184082,7172351.02142334 667962.516235352,7172347.60144043 667965.546203613,7172343.99139404 667968.476196289,7172339.47119141 667971.606201172,7172337.96142578 667973.296203613,7172336.8013916 667976.336242676,7172337.72119141 667982.146240234,7172339.94140625 667987.256225586,7172341.97119141 667991.466186523,7172344.90142822 667994.586242676,7172348.38140869 667998.256225586,7172349.07141113 667999.856201172,7172351.3013916 668002.816223145,7172352.99139404 668006.07623291,7172353.63140869 668007.986206055,7172354.96142578 668011.336242676,7172355.79138184 668014.196228027,7172356.42138672 668018.296203613,7172356.45141602 668022.596191406,7172356.43139648 668025.99621582,7172355.96142578 668030.596191406,7172354.49139404 668034.536193848,7172351.92138672 668037.526184082,7172349.16119385 668040.216186523,7172347.84118652 668042.756225586,7172347.78118896 668045.306213379,7172346.18060303 668049.23059082,7172343.84564209 668052.750610352,7172341.44061279 668054.820617676,7172340.77062988 668055.120605469,7172335.88061523 668057.47064209,7172331.27062988 668060.150634766,7172326.9105835 668062.680603027,7172322.00061035 668064.950622559,7172319.69061279 668066.140625,7172315.17059326 668069.020629883,7172310.56060791 668071.790588379,7172305.75061035 668074.270629883,7172300.34063721 668076.490600586,7172295.53063965 668078.210632324,7172290.37060547 668080.240600586,7172285.6605835 668082.010620117,7172280.55059814 668083.740600586,7172275.54058838 668085.610595703,7172269.78063965 668087.830627441,7172264.67059326 668089.950622559,7172259.8605957 668091.48059082,7172254.85058594 668093.600585938,7172250.34063721 668095.780639648,7172245.33062744 668097.800598145,7172240.42059326 668099.180603027,7172235.71063232 668101.100585938,7172230.70062256 668103.070617676,7172225.640625 668105.100585938,7172220.33062744 668106.920593262,7172214.57061768 668108.840637207,7172209.76062012 668110.410583496,7172204.8605957 668111.890625,7172199.95062256 668113.760620117,7172194.99060059 668115.790588379,7172190.38061523 668117.760620117,7172186.01062012 668120.990600586,7172181.74060059 668124.420593262,7172176.73059082 668126.290588379,7172171.63061523 668127.160583496,7172166.57061768 668128.890625,7172161.56060791 668130.81060791,7172156.60058594 668132.940612793,7172151.59063721 668135.010620117,7172146.78063965 668136.680603027,7172141.77062988 668138.860595703,7172137.1105957 668141.180603027,7172132.34063721 668143.56060791,7172127.54058838 668145.130615234,7172122.53063965 668146.760620117,7172117.52062988 668148.98059082,7172112.76062012 668151.010620117,7172107.70062256 668152.780639648,7172102.140625 668154.600585938,7172096.43060303 668156.870605469,7172091.51062012 668159.240600586,7172086.60058594 668161.770629883,7172081.69061279 668164.240600586,7172077.08062744 668166.270629883,7172075.16723633 668167.434631348,7172046.22064209 668153.47064209,7172095.49060059 668134.910583496,7172312.5447998 668040.233032227,7172307.640625 668028.97064209,7172326.03961182 668021.129821777,7172297.81542969 667954.900024414,7172321.51239014 667944.871398926,7172313.71783447 667926.452819824,7172332.13061523 667918.660583496,7172329.94061279 667913.56060791,7172328.40063477 667914.120605469,7172310.36602783 667871,7172328.35723877 667863.208984375,7172295.42340088 667786.294189453,7172361.11383057 667757.923400879,7172353.27362061 667739.523986816,7172364.17120361 667734.790039062,7172322.76800537 667639.451416016,7172382.10461426 667614.097595215)));null;850;847
MULTIPOLYGON(((7191251.02960205 677946.547607422,7191239.94018555 677962.290405273,7191249.52740479 677945.749206543,7191255.12023926 677936.100219727,7191254.16021729 677933.280212402,7191273.14019775 677949.440185547,7191270.35021973 677949.760192871,7191262.75421143 677956.731811523,7191250.64019775 677967.850402832,7191261.59118652 677955.409790039,7191262.45404053 677954.54699707,7191263.1539917 677953.547607422,7191263.6696167 677952.441589355,7191263.9854126 677951.263000488,7191264.09179688 677950.047607422,7191263.9854126 677948.83203125,7191263.6696167 677947.653442383,7191263.1539917 677946.547607422,7191262.45404053 677945.548034668,7191261.59118652 677944.685241699,7191260.59179688 677943.985412598,7191259.48602295 677943.469604492,7191258.30718994 677943.153808594,7191257.09179688 677943.047607422,7191255.8762207 677943.153808594,7191254.69763184 677943.469604492,7191253.59179688 677943.985412598,7191252.59222412 677944.685241699,7191251.72943115 677945.548034668,7191251.02960205 677946.547607422)));null;851;848
MULTIPOLYGON(((7191234.71020508 677916.360229492,7191231.63018799 677916.57019043,7191223.85778809 677923.235412598,7191211.27020264 677934.030395508,7191222.49102783 677921.751220703,7191223.3538208 677920.888427734,7191224.05358887 677919.889038086,7191224.56921387 677918.78302002,7191224.88500977 677917.604431152,7191224.99139404 677916.389038086,7191224.88500977 677915.173400879,7191224.56921387 677913.994812012,7191224.05358887 677912.889038086,7191223.3538208 677911.889404297,7191222.49102783 677911.026611328,7191221.49139404 677910.326782227,7191220.38562012 677909.811035156,7191219.20703125 677909.495239258,7191217.99139404 677909.389038086,7191216.77581787 677909.495239258,7191215.597229 677909.811035156,7191214.49139404 677910.326782227,7191213.49200439 677911.026611328,7191212.62902832 677911.889404297,7191211.92919922 677912.889038086,7191198.8102417 677930.770202637,7191210.07080078 677911.870788574,7191215.91021729 677902.07019043,7191234.71020508 677916.360229492)));null;852;849
MULTIPOLYGON(((7191194.54022217 677883.590209961,7191183.65039062 677890.047790527,7191177.12023926 677893.920410156,7191182.39099121 677887.734436035,7191183.390625 677887.034606934,7191184.25341797 677886.171813965,7191184.95318604 677885.172241211,7191185.46881104 677884.06640625,7191185.78460693 677882.887817383,7191185.89099121 677881.672241211,7191185.78460693 677880.456604004,7191185.46881104 677879.278198242,7191184.95318604 677878.172241211,7191184.25341797 677877.172607422,7191183.390625 677876.309997559,7191182.39099121 677875.609985352,7191181.28521729 677875.094421387,7191180.10662842 677874.778625488,7191178.89099121 677874.672241211,7191177.67559814 677874.778625488,7191176.49700928 677875.094421387,7191175.39099121 677875.609985352,7191174.39160156 677876.309997559,7191173.52880859 677877.172607422,7191172.82879639 677878.172241211,7191172.31323242 677879.278198242,7191164.55084229 677890.840820312,7191170.47839355 677878.469604492,7191176.66021729 677865.57019043,7191194.54022217 677883.590209961)));null;853;850
MULTIPOLYGON(((7190475.22839355 678256.925842285,7190463.48999023 678265.043395996,7190455.65539551 678253.336242676,7190475.22839355 678256.925842285)));null;854;851
MULTIPOLYGON(((7188403.02178955 677393.066223145,7188407.0894165 677406.830993652,7188153.97540283 677538.765441895,7188123.20019531 677555.600402832,7188128.80023193 677562.800231934,7188096.01281738 677580.981384277,7188074.38360596 677533.939819336,7188129.79742432 677519.495422363,7188203.38043213 677480.590209961,7188271.76019287 677443.620239258,7188284.20019531 677454.600402832,7188317.95043945 677437.122436523,7188403.02178955 677393.066223145)));GENERAL JOÃO GUALBERTO GOMES DE SÁ;855;852
MULTIPOLYGON(((7181509.08361816 666084.287597656,7181454.15423584 666034.916809082,7181465.46020508 666028.480224609,7181521.10021973 666077.340209961,7181509.08361816 666084.287597656)));null;856;853
MULTIPOLYGON(((7181414.14422607 665998.600036621,7181427.99023438 665990.57019043,7181447.68023682 666025.170410156,7181444.60900879 666026.956787109,7181414.14422607 665998.600036621)));DOUTOR BERNARDO GARCEZ DE BARROS;857;854
MULTIPOLYGON(((7190489.34039307 675604.421020508,7190495.28759766 675616.043395996,7190484.72839355 675622.838806152,7190463.52484131 675640.303405762,7190452.61578369 675651.724609375,7190475.85998535 675617.436401367,7190496.1315918 675593.984802246,7190499.65301514 675599.143981934,7190489.34039307 675604.421020508)));null;858;855
MULTIPOLYGON(((7192165.10003662 675880.030029297,7192118.35003662 675892.710021973,7192110.76879883 675894.058410645,7192101.78643799 675895.656005859,7192093.33001709 675897.16003418,7192057.89001465 675869.049987793,7192051.96020508 675859.920227051,7192050.42022705 675846.220214844,7192055.71563721 675834.708190918,7192079.6484375 675806.044006348,7192092.16723633 675823.873596191,7192107.34020996 675805.921203613,7192129.63659668 675825.510192871,7192137.67260742 675851.025390625,7192152.22460938 675845.626220703,7192165.10003662 675880.030029297)));REPÚBLICA DA ISLÂNDIA;859;856
MULTIPOLYGON(((7190295.61120605 674854.939025879,7190286.07043457 674912.680236816,7190243.94940186 674894.716186523,7190259.15740967 674791.618408203,7190264.89782715 674738.738830566,7190266.46563721 674710.956237793,7190275.19018555 674660.501403809,7190286.29199219 674666.696411133,7190267.1696167 674781.798583984,7190268.20080566 674799.420410156,7190274.27319336 674817.143188477,7190295.61120605 674854.939025879)));DOUTOR MANOEL LOPES DE ALENCAR;860;857
MULTIPOLYGON(((7191463.79003906 677461.12701416,7191415.66741943 677491.55279541,7191380.04400635 677439.867797852,7191422.67382812 677407.627624512,7191463.79003906 677461.12701416)));CLÓVIS EDILBERTO D'ASSUMPÇÃO;861;858
MULTIPOLYGON(((7168275.97479248 673059.321594238,7168273.82958984 673069.619018555,7168273.18780518 673072.699584961,7168271.58300781 673080.402832031,7168262.31921387 673076.167236328,7168260.62683105 673075.393432617,7168258.38201904 673074.367004395,7168257.08599854 673074.789001465,7168223.58459473 673060.567199707,7168267.12982178 673059.519836426,7168275.97479248 673059.321594238)));null;862;859
MULTIPOLYGON(((7189090.53460693 675043.906616211,7189067.94519043 675038.926025391,7189071.50823975 675023.458984375,7189090.53460693 675043.906616211)));VEREADOR DORGELO BIAZZETTO;863;860
MULTIPOLYGON(((7187310.57043457 681241.310241699,7187284.42718506 681242.292785645,7187306.8102417 681232.690185547,7187310.57043457 681241.310241699)));null;864;861
